"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Denmark","Electricity - net production","2010","Kilowatt-hours, million","36872",""
"Denmark","Electricity - net production","2009","Kilowatt-hours, million","34462",""
"Denmark","Electricity - net production","2008","Kilowatt-hours, million","34852",""
"Denmark","Electricity - net production","2007","Kilowatt-hours, million","37356",""
"Denmark","Electricity - net production","2006","Kilowatt-hours, million","43185",""
"Denmark","Electricity - net production","2005","Kilowatt-hours, million","34413",""
"Denmark","Electricity - net production","2004","Kilowatt-hours, million","38402",""
"Denmark","Electricity - net production","2003","Kilowatt-hours, million","43754",""
"Denmark","Electricity - net production","2002","Kilowatt-hours, million","37336",""
"Denmark","Electricity - net production","2001","Kilowatt-hours, million","36165",""
"Denmark","Electricity - net production","2000","Kilowatt-hours, million","34448",""
"Denmark","Electricity - net production","1999","Kilowatt-hours, million","37045",""
"Denmark","Electricity - net production","1998","Kilowatt-hours, million","39225",""
"Denmark","Electricity - net production","1997","Kilowatt-hours, million","41888",""
"Denmark","Electricity - net production","1996","Kilowatt-hours, million","51010",""
"Denmark","Electricity - net production","1995","Kilowatt-hours, million","34710",""
"Denmark","Electricity - net production","1994","Kilowatt-hours, million","38266",""
"Denmark","Electricity - net production","1993","Kilowatt-hours, million","31959",""
"Denmark","Electricity - net production","1992","Kilowatt-hours, million","28825",""
"Denmark","Electricity - net production","1991","Kilowatt-hours, million","34328",""
"Denmark","Electricity - net production","1990","Kilowatt-hours, million","24282",""
"Djibouti","Electricity - net production","2019","Kilowatt-hours, million","60","1"
"Djibouti","Electricity - net production","2018","Kilowatt-hours, million","58",""
"Djibouti","Electricity - net production","2017","Kilowatt-hours, million","58.7",""
"Djibouti","Electricity - net production","2016","Kilowatt-hours, million","87.8",""
"Djibouti","Electricity - net production","2015","Kilowatt-hours, million","177.8",""
"Djibouti","Electricity - net production","2014","Kilowatt-hours, million","100.3",""
"Djibouti","Electricity - net production","2013","Kilowatt-hours, million","432.9",""
"Djibouti","Electricity - net production","2012","Kilowatt-hours, million","387","1"
"Djibouti","Electricity - net production","2011","Kilowatt-hours, million","380.5",""
"Djibouti","Electricity - net production","2010","Kilowatt-hours, million","372.7",""
"Djibouti","Electricity - net production","2009","Kilowatt-hours, million","342.7",""
"Djibouti","Electricity - net production","2008","Kilowatt-hours, million","325.9",""
"Djibouti","Electricity - net production","2007","Kilowatt-hours, million","321.2",""
"Djibouti","Electricity - net production","2006","Kilowatt-hours, million","306",""
"Djibouti","Electricity - net production","2005","Kilowatt-hours, million","288",""
"Djibouti","Electricity - net production","2004","Kilowatt-hours, million","208",""
"Djibouti","Electricity - net production","2003","Kilowatt-hours, million","194",""
"Djibouti","Electricity - net production","2002","Kilowatt-hours, million","194",""
"Djibouti","Electricity - net production","2001","Kilowatt-hours, million","184",""
"Djibouti","Electricity - net production","2000","Kilowatt-hours, million","175",""
"Djibouti","Electricity - net production","1999","Kilowatt-hours, million","175",""
"Djibouti","Electricity - net production","1998","Kilowatt-hours, million","181",""
"Djibouti","Electricity - net production","1997","Kilowatt-hours, million","181",""
"Djibouti","Electricity - net production","1996","Kilowatt-hours, million","179",""
"Djibouti","Electricity - net production","1995","Kilowatt-hours, million","179",""
"Djibouti","Electricity - net production","1994","Kilowatt-hours, million","177",""
"Djibouti","Electricity - net production","1993","Kilowatt-hours, million","177",""
"Djibouti","Electricity - net production","1992","Kilowatt-hours, million","175",""
"Djibouti","Electricity - net production","1991","Kilowatt-hours, million","175",""
"Djibouti","Electricity - net production","1990","Kilowatt-hours, million","174",""
"Dominica","Electricity - net production","2019","Kilowatt-hours, million","133.27","1"
"Dominica","Electricity - net production","2018","Kilowatt-hours, million","106.304",""
"Dominica","Electricity - net production","2017","Kilowatt-hours, million","125.801",""
"Dominica","Electricity - net production","2016","Kilowatt-hours, million","151.9",""
"Dominica","Electricity - net production","2015","Kilowatt-hours, million","147.1",""
"Dominica","Electricity - net production","2014","Kilowatt-hours, million","143.9",""
"Dominica","Electricity - net production","2013","Kilowatt-hours, million","140.3",""
"Dominica","Electricity - net production","2012","Kilowatt-hours, million","146.6",""
"Dominica","Electricity - net production","2011","Kilowatt-hours, million","148.2",""
"Dominica","Electricity - net production","2010","Kilowatt-hours, million","143.8",""
"Dominica","Electricity - net production","2009","Kilowatt-hours, million","130.9",""
"Dominica","Electricity - net production","2008","Kilowatt-hours, million","126",""
"Dominica","Electricity - net production","2007","Kilowatt-hours, million","122",""
"Dominica","Electricity - net production","2006","Kilowatt-hours, million","118.9",""
"Dominica","Electricity - net production","2005","Kilowatt-hours, million","117.1",""
"Dominica","Electricity - net production","2004","Kilowatt-hours, million","112.8",""
"Dominica","Electricity - net production","2003","Kilowatt-hours, million","76.8",""
"Dominica","Electricity - net production","2002","Kilowatt-hours, million","78.4",""
"Dominica","Electricity - net production","2001","Kilowatt-hours, million","79.3",""
"Dominica","Electricity - net production","2000","Kilowatt-hours, million","76",""
"Dominica","Electricity - net production","1999","Kilowatt-hours, million","73",""
"Dominica","Electricity - net production","1998","Kilowatt-hours, million","69",""
"Dominica","Electricity - net production","1997","Kilowatt-hours, million","65",""
"Dominica","Electricity - net production","1996","Kilowatt-hours, million","59",""
"Dominica","Electricity - net production","1995","Kilowatt-hours, million","55",""
"Dominica","Electricity - net production","1994","Kilowatt-hours, million","33",""
"Dominica","Electricity - net production","1993","Kilowatt-hours, million","30",""
"Dominica","Electricity - net production","1992","Kilowatt-hours, million","30",""
"Dominica","Electricity - net production","1991","Kilowatt-hours, million","30",""
"Dominica","Electricity - net production","1990","Kilowatt-hours, million","29",""
"Dominican Republic","Electricity - net production","2018","Kilowatt-hours, million","18958.31",""
"Dominican Republic","Electricity - net production","2017","Kilowatt-hours, million","18371.1",""
"Dominican Republic","Electricity - net production","2016","Kilowatt-hours, million","18002.8",""
"Dominican Republic","Electricity - net production","2015","Kilowatt-hours, million","17249.1",""
"Dominican Republic","Electricity - net production","2014","Kilowatt-hours, million","16501.5",""
"Dominican Republic","Electricity - net production","2013","Kilowatt-hours, million","17102.6",""
"Dominican Republic","Electricity - net production","2012","Kilowatt-hours, million","16245.2",""
"Dominican Republic","Electricity - net production","2011","Kilowatt-hours, million","15123.8",""
"Dominican Republic","Electricity - net production","2010","Kilowatt-hours, million","14200.9",""
"Dominican Republic","Electricity - net production","2009","Kilowatt-hours, million","13172.7",""
"Dominican Republic","Electricity - net production","2008","Kilowatt-hours, million","13994.2",""
"Dominican Republic","Electricity - net production","2007","Kilowatt-hours, million","13885.46",""
"Dominican Republic","Electricity - net production","2006","Kilowatt-hours, million","13502.2",""
"Dominican Republic","Electricity - net production","2005","Kilowatt-hours, million","12641.2",""
"Dominican Republic","Electricity - net production","2004","Kilowatt-hours, million","11488.52",""
"Dominican Republic","Electricity - net production","2003","Kilowatt-hours, million","13583.4",""
"Dominican Republic","Electricity - net production","2002","Kilowatt-hours, million","13320.1",""
"Dominican Republic","Electricity - net production","2001","Kilowatt-hours, million","12504.7",""
"Dominican Republic","Electricity - net production","2000","Kilowatt-hours, million","12773.9",""
"Dominican Republic","Electricity - net production","1999","Kilowatt-hours, million","11974.4",""
"Dominican Republic","Electricity - net production","1998","Kilowatt-hours, million","10189.1",""
"Dominican Republic","Electricity - net production","1997","Kilowatt-hours, million","6960",""
"Dominican Republic","Electricity - net production","1996","Kilowatt-hours, million","6373",""
"Dominican Republic","Electricity - net production","1995","Kilowatt-hours, million","5248",""
"Dominican Republic","Electricity - net production","1994","Kilowatt-hours, million","5416",""
"Dominican Republic","Electricity - net production","1993","Kilowatt-hours, million","5130",""
"Dominican Republic","Electricity - net production","1992","Kilowatt-hours, million","5348",""
"Dominican Republic","Electricity - net production","1991","Kilowatt-hours, million","3721",""
"Dominican Republic","Electricity - net production","1990","Kilowatt-hours, million","3501",""
"Ecuador","Electricity - net production","2019","Kilowatt-hours, million","31903.88",""
"Ecuador","Electricity - net production","2018","Kilowatt-hours, million","28829.1",""
"Ecuador","Electricity - net production","2017","Kilowatt-hours, million","27649.8",""
"Ecuador","Electricity - net production","2016","Kilowatt-hours, million","26858.3",""
"Ecuador","Electricity - net production","2015","Kilowatt-hours, million","25428.3",""
"Ecuador","Electricity - net production","2014","Kilowatt-hours, million","23778.9",""
"Ecuador","Electricity - net production","2013","Kilowatt-hours, million","22843.3",""
"Ecuador","Electricity - net production","2012","Kilowatt-hours, million","22468.8",""
"Ecuador","Electricity - net production","2011","Kilowatt-hours, million","20244.2",""
"Ecuador","Electricity - net production","2010","Kilowatt-hours, million","19209",""
"Ecuador","Electricity - net production","2009","Kilowatt-hours, million","17891.8",""
"Ecuador","Electricity - net production","2008","Kilowatt-hours, million","18011.1",""
"Ecuador","Electricity - net production","2007","Kilowatt-hours, million","16936.5",""
"Ecuador","Electricity - net production","2006","Kilowatt-hours, million","13847",""
"Ecuador","Electricity - net production","2005","Kilowatt-hours, million","12446",""
"Ecuador","Electricity - net production","2004","Kilowatt-hours, million","12658",""
"Ecuador","Electricity - net production","2003","Kilowatt-hours, million","11308",""
"Ecuador","Electricity - net production","2002","Kilowatt-hours, million","11600",""
"Ecuador","Electricity - net production","2001","Kilowatt-hours, million","10799",""
"Ecuador","Electricity - net production","2000","Kilowatt-hours, million","10449",""
"Ecuador","Electricity - net production","1999","Kilowatt-hours, million","10111",""
"Ecuador","Electricity - net production","1998","Kilowatt-hours, million","10709",""
"Ecuador","Electricity - net production","1997","Kilowatt-hours, million","10204",""
"Ecuador","Electricity - net production","1996","Kilowatt-hours, million","9201",""
"Ecuador","Electricity - net production","1995","Kilowatt-hours, million","8283",""
"Ecuador","Electricity - net production","1994","Kilowatt-hours, million","8033",""
"Ecuador","Electricity - net production","1993","Kilowatt-hours, million","7300",""
"Ecuador","Electricity - net production","1992","Kilowatt-hours, million","7062",""
"Ecuador","Electricity - net production","1991","Kilowatt-hours, million","6836",""
"Ecuador","Electricity - net production","1990","Kilowatt-hours, million","6242",""
"Egypt","Electricity - net production","2018","Kilowatt-hours, million","190682",""
"Egypt","Electricity - net production","2017","Kilowatt-hours, million","177247",""
"Egypt","Electricity - net production","2016","Kilowatt-hours, million","187852",""
"Egypt","Electricity - net production","2015","Kilowatt-hours, million","175639",""
"Egypt","Electricity - net production","2014","Kilowatt-hours, million","168970",""
"Egypt","Electricity - net production","2013","Kilowatt-hours, million","162548",""
"Egypt","Electricity - net production","2012","Kilowatt-hours, million","159223",""
"Egypt","Electricity - net production","2011","Kilowatt-hours, million","155936",""
"Egypt","Electricity - net production","2010","Kilowatt-hours, million","145542",""
"Egypt","Electricity - net production","2009","Kilowatt-hours, million","138145",""
"Egypt","Electricity - net production","2008","Kilowatt-hours, million","130073",""
"Egypt","Electricity - net production","2007","Kilowatt-hours, million","123908",""
"Egypt","Electricity - net production","2006","Kilowatt-hours, million","114375",""
"Egypt","Electricity - net production","2005","Kilowatt-hours, million","108467",""
"Egypt","Electricity - net production","2004","Kilowatt-hours, million","101052",""
"Egypt","Electricity - net production","2003","Kilowatt-hours, million","94270",""
"Egypt","Electricity - net production","2002","Kilowatt-hours, million","82732",""
"Egypt","Electricity - net production","2001","Kilowatt-hours, million","73851",""
"Egypt","Electricity - net production","2000","Kilowatt-hours, million","67487",""
"Egypt","Electricity - net production","1999","Kilowatt-hours, million","62676",""
"Egypt","Electricity - net production","1998","Kilowatt-hours, million","57515",""
"Egypt","Electricity - net production","1997","Kilowatt-hours, million","55056",""
"Egypt","Electricity - net production","1996","Kilowatt-hours, million","52937",""
"Egypt","Electricity - net production","1995","Kilowatt-hours, million","50595",""
"Egypt","Electricity - net production","1994","Kilowatt-hours, million","47650",""
"Egypt","Electricity - net production","1993","Kilowatt-hours, million","46713",""
"Egypt","Electricity - net production","1992","Kilowatt-hours, million","43850",""
"Egypt","Electricity - net production","1991","Kilowatt-hours, million","43292",""
"Egypt","Electricity - net production","1990","Kilowatt-hours, million","38179",""
"El Salvador","Electricity - net production","2019","Kilowatt-hours, million","5908","1"
"El Salvador","Electricity - net production","2018","Kilowatt-hours, million","5238.4","1"
"El Salvador","Electricity - net production","2017","Kilowatt-hours, million","5259.3","1"
"El Salvador","Electricity - net production","2016","Kilowatt-hours, million","5845.6","1"
"El Salvador","Electricity - net production","2015","Kilowatt-hours, million","5831.8","1"
"El Salvador","Electricity - net production","2014","Kilowatt-hours, million","6119.4","1"
"El Salvador","Electricity - net production","2013","Kilowatt-hours, million","5909",""
"El Salvador","Electricity - net production","2012","Kilowatt-hours, million","5928",""
"El Salvador","Electricity - net production","2011","Kilowatt-hours, million","5783",""
"El Salvador","Electricity - net production","2010","Kilowatt-hours, million","5713",""
"El Salvador","Electricity - net production","2009","Kilowatt-hours, million","5517",""
"El Salvador","Electricity - net production","2008","Kilowatt-hours, million","5720",""
"El Salvador","Electricity - net production","2007","Kilowatt-hours, million","5496",""
"El Salvador","Electricity - net production","2006","Kilowatt-hours, million","5432",""
"El Salvador","Electricity - net production","2005","Kilowatt-hours, million","4617",""
"El Salvador","Electricity - net production","2004","Kilowatt-hours, million","4348",""
"El Salvador","Electricity - net production","2003","Kilowatt-hours, million","4253",""
"El Salvador","Electricity - net production","2002","Kilowatt-hours, million","3977",""
"El Salvador","Electricity - net production","2001","Kilowatt-hours, million","3756",""
"El Salvador","Electricity - net production","2000","Kilowatt-hours, million","3268",""
"El Salvador","Electricity - net production","1999","Kilowatt-hours, million","3614",""
"El Salvador","Electricity - net production","1998","Kilowatt-hours, million","3706",""
"El Salvador","Electricity - net production","1997","Kilowatt-hours, million","3520",""
"El Salvador","Electricity - net production","1996","Kilowatt-hours, million","3327",""
"El Salvador","Electricity - net production","1995","Kilowatt-hours, million","3243",""
"El Salvador","Electricity - net production","1994","Kilowatt-hours, million","3076",""
"El Salvador","Electricity - net production","1993","Kilowatt-hours, million","2719",""
"El Salvador","Electricity - net production","1992","Kilowatt-hours, million","2317",""
"El Salvador","Electricity - net production","1991","Kilowatt-hours, million","2230",""
"El Salvador","Electricity - net production","1990","Kilowatt-hours, million","2165",""
"Equatorial Guinea","Electricity - net production","2018","Kilowatt-hours, million","736.096","1"
"Equatorial Guinea","Electricity - net production","2017","Kilowatt-hours, million","850","1"
"Equatorial Guinea","Electricity - net production","2016","Kilowatt-hours, million","850","1"
"Equatorial Guinea","Electricity - net production","2015","Kilowatt-hours, million","848.2","1"
"Equatorial Guinea","Electricity - net production","2014","Kilowatt-hours, million","833.1","1"
"Equatorial Guinea","Electricity - net production","2013","Kilowatt-hours, million","725.6",""
"Equatorial Guinea","Electricity - net production","2012","Kilowatt-hours, million","529",""
"Equatorial Guinea","Electricity - net production","2011","Kilowatt-hours, million","284.9",""
"Equatorial Guinea","Electricity - net production","2010","Kilowatt-hours, million","204.7",""
"Equatorial Guinea","Electricity - net production","2009","Kilowatt-hours, million","182","1"
"Equatorial Guinea","Electricity - net production","2008","Kilowatt-hours, million","159","1"
"Equatorial Guinea","Electricity - net production","2007","Kilowatt-hours, million","159","1"
"Equatorial Guinea","Electricity - net production","2006","Kilowatt-hours, million","142","1"
"Equatorial Guinea","Electricity - net production","2005","Kilowatt-hours, million","129","1"
"Equatorial Guinea","Electricity - net production","2004","Kilowatt-hours, million","122","1"
"Equatorial Guinea","Electricity - net production","2003","Kilowatt-hours, million","99","1"
"Equatorial Guinea","Electricity - net production","2002","Kilowatt-hours, million","93","1"
"Equatorial Guinea","Electricity - net production","2001","Kilowatt-hours, million","93","1"
"Equatorial Guinea","Electricity - net production","2000","Kilowatt-hours, million","50.3",""
"Equatorial Guinea","Electricity - net production","1999","Kilowatt-hours, million","40",""
"Equatorial Guinea","Electricity - net production","1998","Kilowatt-hours, million","34",""
"Equatorial Guinea","Electricity - net production","1997","Kilowatt-hours, million","27",""
"Equatorial Guinea","Electricity - net production","1996","Kilowatt-hours, million","31",""
"Equatorial Guinea","Electricity - net production","1995","Kilowatt-hours, million","34",""
"Equatorial Guinea","Electricity - net production","1994","Kilowatt-hours, million","33",""
"Equatorial Guinea","Electricity - net production","1993","Kilowatt-hours, million","32",""
"Equatorial Guinea","Electricity - net production","1992","Kilowatt-hours, million","28.5",""
"Equatorial Guinea","Electricity - net production","1991","Kilowatt-hours, million","28.5",""
"Equatorial Guinea","Electricity - net production","1990","Kilowatt-hours, million","29.1",""
"Eritrea","Electricity - net production","2018","Kilowatt-hours, million","473",""
"Eritrea","Electricity - net production","2017","Kilowatt-hours, million","373",""
"Eritrea","Electricity - net production","2016","Kilowatt-hours, million","346",""
"Eritrea","Electricity - net production","2015","Kilowatt-hours, million","339",""
"Eritrea","Electricity - net production","2014","Kilowatt-hours, million","332",""
"Eritrea","Electricity - net production","2013","Kilowatt-hours, million","325",""
"Eritrea","Electricity - net production","2012","Kilowatt-hours, million","318",""
"Eritrea","Electricity - net production","2011","Kilowatt-hours, million","308",""
"Eritrea","Electricity - net production","2010","Kilowatt-hours, million","298",""
"Eritrea","Electricity - net production","2009","Kilowatt-hours, million","280",""
"Eritrea","Electricity - net production","2008","Kilowatt-hours, million","273",""
"Eritrea","Electricity - net production","2007","Kilowatt-hours, million","273",""
"Eritrea","Electricity - net production","2006","Kilowatt-hours, million","252",""
"Eritrea","Electricity - net production","2005","Kilowatt-hours, million","272",""
"Eritrea","Electricity - net production","2004","Kilowatt-hours, million","266",""
"Eritrea","Electricity - net production","2003","Kilowatt-hours, million","259",""
"Eritrea","Electricity - net production","2002","Kilowatt-hours, million","246",""
"Eritrea","Electricity - net production","2001","Kilowatt-hours, million","223",""
"Eritrea","Electricity - net production","2000","Kilowatt-hours, million","201",""
"Eritrea","Electricity - net production","1999","Kilowatt-hours, million","206",""
"Eritrea","Electricity - net production","1998","Kilowatt-hours, million","187",""
"Eritrea","Electricity - net production","1997","Kilowatt-hours, million","207",""
"Eritrea","Electricity - net production","1996","Kilowatt-hours, million","186",""
"Eritrea","Electricity - net production","1995","Kilowatt-hours, million","170",""
"Eritrea","Electricity - net production","1994","Kilowatt-hours, million","159",""
"Estonia","Electricity - net production","2019","Kilowatt-hours, million","7616",""
"Estonia","Electricity - net production","2018","Kilowatt-hours, million","10933",""
"Estonia","Electricity - net production","2017","Kilowatt-hours, million","11248",""
"Estonia","Electricity - net production","2016","Kilowatt-hours, million","10434",""
"Estonia","Electricity - net production","2015","Kilowatt-hours, million","9062",""
"Estonia","Electricity - net production","2014","Kilowatt-hours, million","11013",""
"Estonia","Electricity - net production","2013","Kilowatt-hours, million","11823",""
"Estonia","Electricity - net production","2012","Kilowatt-hours, million","10527",""
"Estonia","Electricity - net production","2011","Kilowatt-hours, million","11667",""
"Estonia","Electricity - net production","2010","Kilowatt-hours, million","11732",""
"Estonia","Electricity - net production","2009","Kilowatt-hours, million","7884",""
"Estonia","Electricity - net production","2008","Kilowatt-hours, million","9498",""
"Estonia","Electricity - net production","2007","Kilowatt-hours, million","10954",""
"Estonia","Electricity - net production","2006","Kilowatt-hours, million","8729",""
"Estonia","Electricity - net production","2005","Kilowatt-hours, million","9114",""
"Estonia","Electricity - net production","2004","Kilowatt-hours, million","9232",""
"Estonia","Electricity - net production","2003","Kilowatt-hours, million","9101",""
"Estonia","Electricity - net production","2002","Kilowatt-hours, million","7634",""
"Estonia","Electricity - net production","2001","Kilowatt-hours, million","7590",""
"Estonia","Electricity - net production","2000","Kilowatt-hours, million","7591",""
"Estonia","Electricity - net production","1999","Kilowatt-hours, million","7352",""
"Estonia","Electricity - net production","1998","Kilowatt-hours, million","7538",""
"Estonia","Electricity - net production","1997","Kilowatt-hours, million","8065",""
"Estonia","Electricity - net production","1996","Kilowatt-hours, million","7987",""
"Estonia","Electricity - net production","1995","Kilowatt-hours, million","7607",""
"Estonia","Electricity - net production","1994","Kilowatt-hours, million","8006",""
"Estonia","Electricity - net production","1993","Kilowatt-hours, million","7993",""
"Estonia","Electricity - net production","1992","Kilowatt-hours, million","10437",""
"Eswatini","Electricity - net production","2019","Kilowatt-hours, million","326.6",""
"Eswatini","Electricity - net production","2018","Kilowatt-hours, million","519",""
"Eswatini","Electricity - net production","2017","Kilowatt-hours, million","414","1"
"Eswatini","Electricity - net production","2016","Kilowatt-hours, million","357.3",""
"Eswatini","Electricity - net production","2015","Kilowatt-hours, million","486","1"
"Eswatini","Electricity - net production","2014","Kilowatt-hours, million","567",""
"Eswatini","Electricity - net production","2013","Kilowatt-hours, million","574.8",""
"Eswatini","Electricity - net production","2012","Kilowatt-hours, million","607",""
"Eswatini","Electricity - net production","2011","Kilowatt-hours, million","639",""
"Eswatini","Electricity - net production","2010","Kilowatt-hours, million","545.7",""
"Eswatini","Electricity - net production","2009","Kilowatt-hours, million","502.1",""
"Eswatini","Electricity - net production","2008","Kilowatt-hours, million","417.6",""
"Eswatini","Electricity - net production","2007","Kilowatt-hours, million","439.08",""
"Eswatini","Electricity - net production","2006","Kilowatt-hours, million","422.28",""
"Eswatini","Electricity - net production","2005","Kilowatt-hours, million","393",""
"Eswatini","Electricity - net production","2004","Kilowatt-hours, million","339.5",""
"Eswatini","Electricity - net production","2003","Kilowatt-hours, million","379.4",""
"Eswatini","Electricity - net production","2002","Kilowatt-hours, million","457.7",""
"Eswatini","Electricity - net production","2001","Kilowatt-hours, million","496.3",""
"Eswatini","Electricity - net production","2000","Kilowatt-hours, million","459.7",""
"Eswatini","Electricity - net production","1999","Kilowatt-hours, million","444.5",""
"Eswatini","Electricity - net production","1998","Kilowatt-hours, million","441.5",""
"Eswatini","Electricity - net production","1997","Kilowatt-hours, million","440",""
"Eswatini","Electricity - net production","1996","Kilowatt-hours, million","420",""
"Eswatini","Electricity - net production","1995","Kilowatt-hours, million","420",""
"Eswatini","Electricity - net production","1994","Kilowatt-hours, million","415",""
"Eswatini","Electricity - net production","1993","Kilowatt-hours, million","415",""
"Eswatini","Electricity - net production","1992","Kilowatt-hours, million","415",""
"Eswatini","Electricity - net production","1991","Kilowatt-hours, million","415",""
"Eswatini","Electricity - net production","1990","Kilowatt-hours, million","360",""
"Ethiopia","Electricity - net production","2018","Kilowatt-hours, million","13553",""
"Ethiopia","Electricity - net production","2017","Kilowatt-hours, million","13220",""
"Ethiopia","Electricity - net production","2016","Kilowatt-hours, million","12510",""
"Ethiopia","Electricity - net production","2015","Kilowatt-hours, million","10417",""
"Ethiopia","Electricity - net production","2014","Kilowatt-hours, million","9521",""
"Ethiopia","Electricity - net production","2013","Kilowatt-hours, million","8703",""
"Ethiopia","Electricity - net production","2012","Kilowatt-hours, million","7586",""
"Ethiopia","Electricity - net production","2011","Kilowatt-hours, million","6330",""
"Ethiopia","Electricity - net production","2010","Kilowatt-hours, million","4972",""
"Ethiopia","Electricity - net production","2009","Kilowatt-hours, million","3981",""
"Ethiopia","Electricity - net production","2008","Kilowatt-hours, million","3664",""
"Ethiopia","Electricity - net production","2007","Kilowatt-hours, million","3128",""
"Ethiopia","Electricity - net production","2006","Kilowatt-hours, million","2894",""
"Ethiopia","Electricity - net production","2005","Kilowatt-hours, million","2619",""
"Ethiopia","Electricity - net production","2004","Kilowatt-hours, million","2305",""
"Ethiopia","Electricity - net production","2003","Kilowatt-hours, million","2064",""
"Ethiopia","Electricity - net production","2002","Kilowatt-hours, million","1905",""
"Ethiopia","Electricity - net production","2001","Kilowatt-hours, million","1653",""
"Ethiopia","Electricity - net production","2000","Kilowatt-hours, million","1601",""
"Ethiopia","Electricity - net production","1999","Kilowatt-hours, million","1518",""
"Ethiopia","Electricity - net production","1998","Kilowatt-hours, million","1518",""
"Ethiopia","Electricity - net production","1997","Kilowatt-hours, million","1492",""
"Ethiopia","Electricity - net production","1996","Kilowatt-hours, million","1551",""
"Ethiopia","Electricity - net production","1995","Kilowatt-hours, million","1464",""
"Ethiopia","Electricity - net production","1994","Kilowatt-hours, million","1398",""
"Ethiopia, incl. Eritrea","Electricity - net production","1993","Kilowatt-hours, million","1395",""
"Ethiopia, incl. Eritrea","Electricity - net production","1992","Kilowatt-hours, million","1394",""
"Ethiopia, incl. Eritrea","Electricity - net production","1991","Kilowatt-hours, million","1231",""
"Ethiopia, incl. Eritrea","Electricity - net production","1990","Kilowatt-hours, million","1231",""
"Faeroe Islands","Electricity - net production","2019","Kilowatt-hours, million","373.585","1"
"Faeroe Islands","Electricity - net production","2018","Kilowatt-hours, million","341","1"
"Faeroe Islands","Electricity - net production","2017","Kilowatt-hours, million","324.6","1"
"Faeroe Islands","Electricity - net production","2016","Kilowatt-hours, million","310.072","1"
"Faeroe Islands","Electricity - net production","2015","Kilowatt-hours, million","307.87","1"
"Faeroe Islands","Electricity - net production","2014","Kilowatt-hours, million","298.46","1"
"Faeroe Islands","Electricity - net production","2013","Kilowatt-hours, million","284.71","1"
"Faeroe Islands","Electricity - net production","2012","Kilowatt-hours, million","284.53","1"
"Faeroe Islands","Electricity - net production","2011","Kilowatt-hours, million","266.92","1"
"Faeroe Islands","Electricity - net production","2010","Kilowatt-hours, million","273.31","1"
"Faeroe Islands","Electricity - net production","2009","Kilowatt-hours, million","268.79","1"
"Faeroe Islands","Electricity - net production","2008","Kilowatt-hours, million","270.274",""
"Faeroe Islands","Electricity - net production","2007","Kilowatt-hours, million","263.862",""
"Faeroe Islands","Electricity - net production","2006","Kilowatt-hours, million","254",""
"Faeroe Islands","Electricity - net production","2005","Kilowatt-hours, million","240",""
"Faeroe Islands","Electricity - net production","2004","Kilowatt-hours, million","243",""
"Faeroe Islands","Electricity - net production","2003","Kilowatt-hours, million","243",""
"Faeroe Islands","Electricity - net production","2002","Kilowatt-hours, million","235",""
"Faeroe Islands","Electricity - net production","2001","Kilowatt-hours, million","226",""
"Faeroe Islands","Electricity - net production","2000","Kilowatt-hours, million","208",""
"Faeroe Islands","Electricity - net production","1999","Kilowatt-hours, million","195",""
"Faeroe Islands","Electricity - net production","1998","Kilowatt-hours, million","184",""
"Faeroe Islands","Electricity - net production","1997","Kilowatt-hours, million","177",""
"Faeroe Islands","Electricity - net production","1996","Kilowatt-hours, million","177",""
"Faeroe Islands","Electricity - net production","1995","Kilowatt-hours, million","170",""
"Faeroe Islands","Electricity - net production","1994","Kilowatt-hours, million","171",""
"Faeroe Islands","Electricity - net production","1993","Kilowatt-hours, million","175.423",""
"Faeroe Islands","Electricity - net production","1992","Kilowatt-hours, million","194",""
"Faeroe Islands","Electricity - net production","1991","Kilowatt-hours, million","198",""
"Faeroe Islands","Electricity - net production","1990","Kilowatt-hours, million","205",""
"Falkland Is. (Malvinas)","Electricity - net production","2019","Kilowatt-hours, million","17.7","1"
"Falkland Is. (Malvinas)","Electricity - net production","2018","Kilowatt-hours, million","17.65","1"
"Falkland Is. (Malvinas)","Electricity - net production","2017","Kilowatt-hours, million","17.65","1"
"Falkland Is. (Malvinas)","Electricity - net production","2016","Kilowatt-hours, million","17.65","1"
"Falkland Is. (Malvinas)","Electricity - net production","2015","Kilowatt-hours, million","17.65","1"
"Falkland Is. (Malvinas)","Electricity - net production","2014","Kilowatt-hours, million","17.65","1"
"Falkland Is. (Malvinas)","Electricity - net production","2013","Kilowatt-hours, million","17.65","1"
"Falkland Is. (Malvinas)","Electricity - net production","2012","Kilowatt-hours, million","17.65","1"
"Falkland Is. (Malvinas)","Electricity - net production","2011","Kilowatt-hours, million","17.6","1"
"Falkland Is. (Malvinas)","Electricity - net production","2010","Kilowatt-hours, million","17.55","1"
"Falkland Is. (Malvinas)","Electricity - net production","2009","Kilowatt-hours, million","17.55","1"
"Falkland Is. (Malvinas)","Electricity - net production","2008","Kilowatt-hours, million","17.5","1"
"Falkland Is. (Malvinas)","Electricity - net production","2007","Kilowatt-hours, million","17.3","1"
"Falkland Is. (Malvinas)","Electricity - net production","2006","Kilowatt-hours, million","17.1","1"
"Falkland Is. (Malvinas)","Electricity - net production","2005","Kilowatt-hours, million","16.85","1"
